season,Player,Player_ID,Team,Matches,Batting_Runs,Batting_Balls,Batting_Dismissals,Batting_Average,Strike_Rate,Fours,Sixes,Bowling_Balls,Overs,Bowling_Runs_Conceded,Bowling_Wickets,Bowling_Strike_Rate,Economy,Dot_Balls,Dot_Ball_Pct,Team_Matches,Team_Wins,Team_Losses,Team_No_Results,Team_Win_Pct,Team_Points,ESPN_Player_ID,Photo_URL,ESPN_Profile_URL
2007/08,Mohammad Hafeez,9ab63e7b,Kolkata Knight Riders,8,64,83,8,8.0,77.11,7,2,60,10.0,68,2,30.0,6.8,22,36.67,13,6,7,0,46.15,12,9ab63e7b,https://a.espncdn.com/i/headshots/cricket/players/full/9ab63e7b.png,https://www.espncricinfo.com/cricketers/mohammad-hafeez-9ab63e7b
2007/08,NK Patel,a2870fb7,Rajasthan Royals,5,103,81,3,34.33,127.16,13,1,0,,0,0,,,0,,16,13,3,0,81.25,26,a2870fb7,https://a.espncdn.com/i/headshots/cricket/players/full/a2870fb7.png,https://www.espncricinfo.com/cricketers/nk-patel-a2870fb7
2007/08,P Amarnath,6ad3a659,Chennai Super Kings,6,0,0,0,,,0,0,132,22.0,236,7,18.86,10.73,29,21.97,16,9,7,0,56.25,18,6ad3a659,https://a.espncdn.com/i/headshots/cricket/players/full/6ad3a659.png,https://www.espncricinfo.com/cricketers/p-amarnath-6ad3a659
2007/08,P Dharmani,eaa90ab4,Kings XI Punjab,1,0,0,0,,,0,0,0,,0,0,,,0,,15,10,5,0,66.67,20,eaa90ab4,https://a.espncdn.com/i/headshots/cricket/players/full/eaa90ab4.png,https://www.espncricinfo.com/cricketers/p-dharmani-eaa90ab4
2007/08,P Kumar,e938e1bc,Royal Challengers Bangalore,13,112,98,9,12.44,114.29,10,6,268,44.67,366,11,24.36,8.19,109,40.67,14,4,10,0,28.57,8,e938e1bc,https://a.espncdn.com/i/headshots/cricket/players/full/e938e1bc.png,https://www.espncricinfo.com/cricketers/p-kumar-e938e1bc
2007/08,PA Patel,b5da6c24,Chennai Super Kings,13,302,295,11,27.45,102.37,42,3,0,,0,0,,,0,,16,9,7,0,56.25,18,b5da6c24,https://a.espncdn.com/i/headshots/cricket/players/full/b5da6c24.png,https://www.espncricinfo.com/cricketers/pa-patel-b5da6c24
2007/08,PJ Sangwan,9fc0ef64,Delhi Daredevils,7,2,5,2,1.0,40.0,0,0,144,24.0,215,5,28.8,8.96,47,32.64,14,7,7,0,50.0,14,9fc0ef64,https://a.espncdn.com/i/headshots/cricket/players/full/9fc0ef64.png,https://www.espncricinfo.com/cricketers/pj-sangwan-9fc0ef64
2007/08,PM Sarvesh Kumar,4b4d1957,Deccan Chargers,2,1,2,0,,50.0,0,0,30,5.0,42,1,30.0,8.4,11,36.67,14,2,12,0,14.29,4,4b4d1957,https://a.espncdn.com/i/headshots/cricket/players/full/4b4d1957.png,https://www.espncricinfo.com/cricketers/pm-sarvesh-kumar-4b4d1957
2007/08,PP Chawla,98ae73b1,Kings XI Punjab,15,90,58,4,22.5,155.17,10,3,281,46.83,389,17,16.53,8.31,110,39.15,15,10,5,0,66.67,20,98ae73b1,https://a.espncdn.com/i/headshots/cricket/players/full/98ae73b1.png,https://www.espncricinfo.com/cricketers/pp-chawla-98ae73b1
2007/08,PP Ojha,6c6591ab,Deccan Chargers,13,2,4,1,2.0,50.0,0,0,222,37.0,284,11,20.18,7.68,70,31.53,14,2,12,0,14.29,4,6c6591ab,https://a.espncdn.com/i/headshots/cricket/players/full/6c6591ab.png,https://www.espncricinfo.com/cricketers/pp-ojha-6c6591ab
2007/08,PR Shah,0aadc906,Mumbai Indians,5,34,34,4,8.5,100.0,4,0,0,,0,0,,,0,,14,7,7,0,50.0,14,0aadc906,https://a.espncdn.com/i/headshots/cricket/players/full/0aadc906.png,https://www.espncricinfo.com/cricketers/pr-shah-0aadc906
2007/08,Pankaj Singh,e32d22f6,Rajasthan Royals,5,5,8,0,,62.5,0,0,72,12.0,129,0,,10.75,18,25.0,16,13,3,0,81.25,26,e32d22f6,https://a.espncdn.com/i/headshots/cricket/players/full/e32d22f6.png,https://www.espncricinfo.com/cricketers/pankaj-singh-e32d22f6
2007/08,R Bhatia,33a364a6,Delhi Daredevils,9,34,28,2,17.0,121.43,2,2,132,22.0,183,6,22.0,8.32,48,36.36,14,7,7,0,50.0,14,33a364a6,https://a.espncdn.com/i/headshots/cricket/players/full/33a364a6.png,https://www.espncricinfo.com/cricketers/r-bhatia-33a364a6
2007/08,R Dravid,0184dc35,Royal Challengers Bangalore,14,371,297,14,26.5,124.92,35,11,0,,0,0,,,0,,14,4,10,0,28.57,8,0184dc35,https://a.espncdn.com/i/headshots/cricket/players/full/0184dc35.png,https://www.espncricinfo.com/cricketers/r-dravid-0184dc35
2007/08,R Vinay Kumar,41eb4a4f,Royal Challengers Bangalore,8,25,22,3,8.33,113.64,2,1,138,23.0,182,5,27.6,7.91,59,42.75,14,4,10,0,28.57,8,41eb4a4f,https://a.espncdn.com/i/headshots/cricket/players/full/41eb4a4f.png,https://www.espncricinfo.com/cricketers/r-vinay-kumar-41eb4a4f
2007/08,RA Jadeja,fe93fd9d,Rajasthan Royals,14,135,100,7,19.29,135.0,11,6,13,2.17,21,0,,9.69,6,46.15,16,13,3,0,81.25,26,fe93fd9d,https://a.espncdn.com/i/headshots/cricket/players/full/fe93fd9d.png,https://www.espncricinfo.com/cricketers/ra-jadeja-fe93fd9d
2007/08,RG Sharma,740742ef,Deccan Chargers,13,404,270,11,36.73,149.63,38,19,24,4.0,25,1,24.0,6.25,6,25.0,14,2,12,0,14.29,4,740742ef,https://a.espncdn.com/i/headshots/cricket/players/full/740742ef.png,https://www.espncricinfo.com/cricketers/rg-sharma-740742ef
2007/08,RP Singh,c3d1402f,Deccan Chargers,14,27,24,5,5.4,112.5,2,1,308,51.33,442,15,20.53,8.61,122,39.61,14,2,12,0,14.29,4,c3d1402f,https://a.espncdn.com/i/headshots/cricket/players/full/c3d1402f.png,https://www.espncricinfo.com/cricketers/rp-singh-c3d1402f
2007/08,RR Powar,5d096f3d,Kings XI Punjab,5,28,21,0,,133.33,4,1,72,12.0,91,3,24.0,7.58,30,41.67,15,10,5,0,66.67,20,5d096f3d,https://a.espncdn.com/i/headshots/cricket/players/full/5d096f3d.png,https://www.espncricinfo.com/cricketers/rr-powar-5d096f3d
2007/08,RR Raje,5f4e9e8f,Mumbai Indians,6,8,9,0,,88.89,1,0,98,16.33,137,5,19.6,8.39,28,28.57,14,7,7,0,50.0,14,5f4e9e8f,https://a.espncdn.com/i/headshots/cricket/players/full/5f4e9e8f.png,https://www.espncricinfo.com/cricketers/rr-raje-5f4e9e8f
2007/08,RR Sarwan,36d33dd0,Kings XI Punjab,4,73,75,3,24.33,97.33,6,1,0,,0,0,,,0,,15,10,5,0,66.67,20,36d33dd0,https://a.espncdn.com/i/headshots/cricket/players/full/36d33dd0.png,https://www.espncricinfo.com/cricketers/rr-sarwan-36d33dd0
2007/08,RT Ponting,7d415ea5,Kolkata Knight Riders,4,39,53,3,13.0,73.58,2,1,0,,0,0,,,0,,13,6,7,0,46.15,12,7d415ea5,https://a.espncdn.com/i/headshots/cricket/players/full/7d415ea5.png,https://www.espncricinfo.com/cricketers/rt-ponting-7d415ea5
2007/08,RV Pawar,c9d33ef5,Mumbai Indians,1,0,0,0,,,0,0,0,,0,0,,,0,,14,7,7,0,50.0,14,c9d33ef5,https://a.espncdn.com/i/headshots/cricket/players/full/c9d33ef5.png,https://www.espncricinfo.com/cricketers/rv-pawar-c9d33ef5
2007/08,RV Uthappa,1c17e270,Mumbai Indians,14,320,274,12,26.67,116.79,34,9,0,,0,0,,,0,,14,7,7,0,50.0,14,1c17e270,https://a.espncdn.com/i/headshots/cricket/players/full/1c17e270.png,https://www.espncricinfo.com/cricketers/rv-uthappa-1c17e270
2007/08,S Anirudha,95a2ea61,Chennai Super Kings,1,1,7,1,1.0,14.29,0,0,0,,0,0,,,0,,16,9,7,0,56.25,18,95a2ea61,https://a.espncdn.com/i/headshots/cricket/players/full/95a2ea61.png,https://www.espncricinfo.com/cricketers/s-anirudha-95a2ea61
2007/08,S Badrinath,3576e47e,Chennai Super Kings,16,192,130,6,32.0,147.69,21,8,0,,0,0,,,0,,16,9,7,0,56.25,18,3576e47e,https://a.espncdn.com/i/headshots/cricket/players/full/3576e47e.png,https://www.espncricinfo.com/cricketers/s-badrinath-3576e47e
2007/08,S Chanderpaul,881a9bdd,Royal Challengers Bangalore,3,25,31,3,8.33,80.65,4,0,0,,0,0,,,0,,14,4,10,0,28.57,8,881a9bdd,https://a.espncdn.com/i/headshots/cricket/players/full/881a9bdd.png,https://www.espncricinfo.com/cricketers/s-chanderpaul-881a9bdd
2007/08,S Dhawan,0a476045,Delhi Daredevils,14,340,295,10,34.0,115.25,35,8,0,,0,0,,,0,,14,7,7,0,50.0,14,0a476045,https://a.espncdn.com/i/headshots/cricket/players/full/0a476045.png,https://www.espncricinfo.com/cricketers/s-dhawan-0a476045
2007/08,S Sohal,3fca55af,Kings XI Punjab,2,4,8,2,2.0,50.0,0,0,0,,0,0,,,0,,15,10,5,0,66.67,20,3fca55af,https://a.espncdn.com/i/headshots/cricket/players/full/3fca55af.png,https://www.espncricinfo.com/cricketers/s-sohal-3fca55af
2007/08,S Sreesanth,6b8eb6e5,Kings XI Punjab,15,0,3,1,0.0,0.0,0,0,307,51.17,442,19,16.16,8.64,132,43.0,15,10,5,0,66.67,20,6b8eb6e5,https://a.espncdn.com/i/headshots/cricket/players/full/6b8eb6e5.png,https://www.espncricinfo.com/cricketers/s-sreesanth-6b8eb6e5
2007/08,S Vidyut,756389bd,Chennai Super Kings,9,145,109,8,18.12,133.03,21,3,12,2.0,22,1,12.0,11.0,5,41.67,16,9,7,0,56.25,18,756389bd,https://a.espncdn.com/i/headshots/cricket/players/full/756389bd.png,https://www.espncricinfo.com/cricketers/s-vidyut-756389bd
2007/08,SA Asnodkar,ae091d39,Rajasthan Royals,9,311,231,9,34.56,134.63,43,6,0,,0,0,,,0,,16,13,3,0,81.25,26,ae091d39,https://a.espncdn.com/i/headshots/cricket/players/full/ae091d39.png,https://www.espncricinfo.com/cricketers/sa-asnodkar-ae091d39
2007/08,SB Bangar,0604ef16,Deccan Chargers,11,47,49,5,9.4,95.92,1,3,150,25.0,219,4,37.5,8.76,55,36.67,14,2,12,0,14.29,4,0604ef16,https://a.espncdn.com/i/headshots/cricket/players/full/0604ef16.png,https://www.espncricinfo.com/cricketers/sb-bangar-0604ef16
2007/08,SB Joshi,670709ec,Royal Challengers Bangalore,4,6,14,2,3.0,42.86,0,0,55,9.17,82,1,55.0,8.95,18,32.73,14,4,10,0,28.57,8,670709ec,https://a.espncdn.com/i/headshots/cricket/players/full/670709ec.png,https://www.espncricinfo.com/cricketers/sb-joshi-670709ec
2007/08,SB Styris,57efa3be,Deccan Chargers,8,112,122,6,18.67,91.8,9,2,162,27.0,199,3,54.0,7.37,61,37.65,14,2,12,0,14.29,4,57efa3be,https://a.espncdn.com/i/headshots/cricket/players/full/57efa3be.png,https://www.espncricinfo.com/cricketers/sb-styris-57efa3be
2007/08,SC Ganguly,725529bc,Kolkata Knight Riders,13,349,305,14,24.93,114.43,33,15,120,20.0,128,6,20.0,6.4,46,38.33,13,6,7,0,46.15,12,725529bc,https://a.espncdn.com/i/headshots/cricket/players/full/725529bc.png,https://www.espncricinfo.com/cricketers/sc-ganguly-725529bc
2007/08,SD Chitnis,facb9086,Mumbai Indians,3,18,9,2,9.0,200.0,1,1,36,6.0,60,2,18.0,10.0,9,25.0,14,7,7,0,50.0,14,facb9086,https://a.espncdn.com/i/headshots/cricket/players/full/facb9086.png,https://www.espncricinfo.com/cricketers/sd-chitnis-facb9086
2007/08,SE Marsh,508a1ea7,Kings XI Punjab,11,616,440,10,61.6,140.0,59,26,0,,0,0,,,0,,15,10,5,0,66.67,20,508a1ea7,https://a.espncdn.com/i/headshots/cricket/players/full/508a1ea7.png,https://www.espncricinfo.com/cricketers/se-marsh-508a1ea7
2007/08,SK Raina,1dc12ab9,Chennai Super Kings,16,421,294,9,46.78,143.2,35,18,20,3.33,30,1,20.0,9.0,4,20.0,16,9,7,0,56.25,18,1dc12ab9,https://a.espncdn.com/i/headshots/cricket/players/full/1dc12ab9.png,https://www.espncricinfo.com/cricketers/sk-raina-1dc12ab9
2007/08,SK Trivedi,3d7e087f,Rajasthan Royals,15,5,12,1,5.0,41.67,0,0,288,48.0,399,13,22.15,8.31,102,35.42,16,13,3,0,81.25,26,3d7e087f,https://a.espncdn.com/i/headshots/cricket/players/full/3d7e087f.png,https://www.espncricinfo.com/cricketers/sk-trivedi-3d7e087f
2007/08,SK Warne,bb18be76,Rajasthan Royals,15,70,58,7,10.0,120.69,7,2,312,52.0,404,19,16.42,7.77,107,34.29,16,13,3,0,81.25,26,bb18be76,https://a.espncdn.com/i/headshots/cricket/players/full/bb18be76.png,https://www.espncricinfo.com/cricketers/sk-warne-bb18be76
2007/08,SM Katich,fdedb37c,Kings XI Punjab,2,96,68,1,96.0,141.18,11,2,0,,0,0,,,0,,15,10,5,0,66.67,20,fdedb37c,https://a.espncdn.com/i/headshots/cricket/players/full/fdedb37c.png,https://www.espncricinfo.com/cricketers/sm-katich-fdedb37c
2007/08,SM Pollock,88fccd6c,Mumbai Indians,13,147,111,8,18.38,132.43,12,8,276,46.0,301,11,25.09,6.54,130,47.1,14,7,7,0,50.0,14,88fccd6c,https://a.espncdn.com/i/headshots/cricket/players/full/88fccd6c.png,https://www.espncricinfo.com/cricketers/sm-pollock-88fccd6c
2007/08,SP Fleming,eea6b7f1,Chennai Super Kings,10,196,162,9,21.78,120.99,27,3,0,,0,0,,,0,,16,9,7,0,56.25,18,eea6b7f1,https://a.espncdn.com/i/headshots/cricket/players/full/eea6b7f1.png,https://www.espncricinfo.com/cricketers/sp-fleming-eea6b7f1
2007/08,SP Goswami,541f85c9,Royal Challengers Bangalore,4,82,85,3,27.33,96.47,9,1,0,,0,0,,,0,,14,4,10,0,28.57,8,541f85c9,https://a.espncdn.com/i/headshots/cricket/players/full/541f85c9.png,https://www.espncricinfo.com/cricketers/sp-goswami-541f85c9
2007/08,SR Tendulkar,d2c2b2d5,Mumbai Indians,7,188,177,6,31.33,106.21,26,2,0,,0,0,,,0,,14,7,7,0,50.0,14,d2c2b2d5,https://a.espncdn.com/i/headshots/cricket/players/full/d2c2b2d5.png,https://www.espncricinfo.com/cricketers/sr-tendulkar-d2c2b2d5
2007/08,SR Watson,4329fbb5,Rajasthan Royals,15,472,307,10,47.2,153.75,47,19,325,54.17,383,17,19.12,7.07,158,48.62,16,13,3,0,81.25,26,4329fbb5,https://a.espncdn.com/i/headshots/cricket/players/full/4329fbb5.png,https://www.espncricinfo.com/cricketers/sr-watson-4329fbb5
2007/08,SS Tiwary,709b0bac,Mumbai Indians,3,26,20,2,13.0,130.0,3,1,0,,0,0,,,0,,14,7,7,0,50.0,14,709b0bac,https://a.espncdn.com/i/headshots/cricket/players/full/709b0bac.png,https://www.espncricinfo.com/cricketers/ss-tiwary-709b0bac
2007/08,ST Jayasuriya,f233bbb4,Mumbai Indians,14,514,308,13,39.54,166.88,57,31,126,21.0,159,4,31.5,7.57,36,28.57,14,7,7,0,50.0,14,f233bbb4,https://a.espncdn.com/i/headshots/cricket/players/full/f233bbb4.png,https://www.espncricinfo.com/cricketers/st-jayasuriya-f233bbb4
2007/08,Salman Butt,4d6d6280,Kolkata Knight Riders,7,193,160,7,27.57,120.62,30,2,0,,0,0,,,0,,13,6,7,0,46.15,12,4d6d6280,https://a.espncdn.com/i/headshots/cricket/players/full/4d6d6280.png,https://www.espncricinfo.com/cricketers/salman-butt-4d6d6280
2007/08,Shahid Afridi,0dc00542,Deccan Chargers,10,81,46,8,10.12,176.09,7,6,180,30.0,225,9,20.0,7.5,57,31.67,14,2,12,0,14.29,4,0dc00542,https://a.espncdn.com/i/headshots/cricket/players/full/0dc00542.png,https://www.espncricinfo.com/cricketers/shahid-afridi-0dc00542
2007/08,Shoaib Akhtar,10a91f35,Kolkata Knight Riders,3,2,7,1,2.0,28.57,0,0,42,7.0,54,5,8.4,7.71,23,54.76,13,6,7,0,46.15,12,10a91f35,https://a.espncdn.com/i/headshots/cricket/players/full/10a91f35.png,https://www.espncricinfo.com/cricketers/shoaib-akhtar-10a91f35
2007/08,Shoaib Malik,64c34cd0,Delhi Daredevils,7,52,46,4,13.0,113.04,5,0,51,8.5,85,2,25.5,10.0,15,29.41,14,7,7,0,50.0,14,64c34cd0,https://a.espncdn.com/i/headshots/cricket/players/full/64c34cd0.png,https://www.espncricinfo.com/cricketers/shoaib-malik-64c34cd0
2007/08,Sohail Tanvir,64d43928,Rajasthan Royals,11,36,28,3,12.0,128.57,3,1,247,41.17,266,22,11.23,6.46,121,48.99,16,13,3,0,81.25,26,64d43928,https://a.espncdn.com/i/headshots/cricket/players/full/64d43928.png,https://www.espncricinfo.com/cricketers/sohail-tanvir-64d43928
2007/08,T Kohli,40caa465,Rajasthan Royals,2,10,15,2,5.0,66.67,0,1,0,,0,0,,,0,,16,13,3,0,81.25,26,40caa465,https://a.espncdn.com/i/headshots/cricket/players/full/40caa465.png,https://www.espncricinfo.com/cricketers/t-kohli-40caa465
2007/08,T Taibu,75de770f,Kolkata Knight Riders,3,31,26,3,10.33,119.23,3,0,0,,0,0,,,0,,13,6,7,0,46.15,12,75de770f,https://a.espncdn.com/i/headshots/cricket/players/full/75de770f.png,https://www.espncricinfo.com/cricketers/t-taibu-75de770f
2007/08,TM Dilshan,5bdcdb72,Delhi Daredevils,7,104,78,4,26.0,133.33,14,3,6,1.0,3,1,6.0,3.0,3,50.0,14,7,7,0,50.0,14,5bdcdb72,https://a.espncdn.com/i/headshots/cricket/players/full/5bdcdb72.png,https://www.espncricinfo.com/cricketers/tm-dilshan-5bdcdb72
2007/08,TM Srivastava,a76d10ba,Kings XI Punjab,5,8,10,1,8.0,80.0,0,0,0,,0,0,,,0,,15,10,5,0,66.67,20,a76d10ba,https://a.espncdn.com/i/headshots/cricket/players/full/a76d10ba.png,https://www.espncricinfo.com/cricketers/tm-srivastava-a76d10ba
2007/08,U Kaul,622cc511,Kings XI Punjab,5,0,1,0,,0.0,0,0,0,,0,0,,,0,,15,10,5,0,66.67,20,622cc511,https://a.espncdn.com/i/headshots/cricket/players/full/622cc511.png,https://www.espncricinfo.com/cricketers/u-kaul-622cc511
2007/08,Umar Gul,16dfcc19,Kolkata Knight Riders,6,39,19,3,13.0,205.26,1,5,135,22.5,184,12,11.25,8.18,51,37.78,13,6,7,0,46.15,12,16dfcc19,https://a.espncdn.com/i/headshots/cricket/players/full/16dfcc19.png,https://www.espncricinfo.com/cricketers/umar-gul-16dfcc19
2007/08,V Kohli,ba607b88,Royal Challengers Bangalore,13,165,157,12,13.75,105.1,18,4,46,7.67,61,2,23.0,7.96,7,15.22,14,4,10,0,28.57,8,ba607b88,https://a.espncdn.com/i/headshots/cricket/players/full/ba607b88.png,https://www.espncricinfo.com/cricketers/v-kohli-ba607b88
2007/08,V Sehwag,8ba8195d,Delhi Daredevils,14,406,216,12,33.83,187.96,46,21,66,11.0,133,3,22.0,12.09,18,27.27,14,7,7,0,50.0,14,8ba8195d,https://a.espncdn.com/i/headshots/cricket/players/full/8ba8195d.png,https://www.espncricinfo.com/cricketers/v-sehwag-8ba8195d
2007/08,VRV Singh,034b4b7d,Kings XI Punjab,13,4,3,1,4.0,133.33,1,0,288,48.0,420,11,26.18,8.75,94,32.64,15,10,5,0,66.67,20,034b4b7d,https://a.espncdn.com/i/headshots/cricket/players/full/034b4b7d.png,https://www.espncricinfo.com/cricketers/vrv-singh-034b4b7d
2007/08,VS Yeligati,38f2c66c,Mumbai Indians,2,2,2,1,2.0,100.0,0,0,30,5.0,59,0,,11.8,6,20.0,14,7,7,0,50.0,14,38f2c66c,https://a.espncdn.com/i/headshots/cricket/players/full/38f2c66c.png,https://www.espncricinfo.com/cricketers/vs-yeligati-38f2c66c
2007/08,VVS Laxman,de8cce37,Deccan Chargers,6,155,132,5,31.0,117.42,22,1,0,,0,0,,,0,,14,2,12,0,14.29,4,de8cce37,https://a.espncdn.com/i/headshots/cricket/players/full/de8cce37.png,https://www.espncricinfo.com/cricketers/vvs-laxman-de8cce37
2007/08,VY Mahesh,93a17209,Delhi Daredevils,11,15,27,2,7.5,55.56,0,0,253,42.17,370,16,15.81,8.77,94,37.15,14,7,7,0,50.0,14,93a17209,https://a.espncdn.com/i/headshots/cricket/players/full/93a17209.png,https://www.espncricinfo.com/cricketers/vy-mahesh-93a17209
2007/08,W Jaffer,619aa81f,Royal Challengers Bangalore,6,115,104,5,23.0,110.58,12,3,0,,0,0,,,0,,14,4,10,0,28.57,8,619aa81f,https://a.espncdn.com/i/headshots/cricket/players/full/619aa81f.png,https://www.espncricinfo.com/cricketers/w-jaffer-619aa81f
2007/08,WA Mota,3dba85c2,Kings XI Punjab,4,26,27,1,26.0,96.3,2,0,18,3.0,36,1,18.0,12.0,3,16.67,15,10,5,0,66.67,20,3dba85c2,https://a.espncdn.com/i/headshots/cricket/players/full/3dba85c2.png,https://www.espncricinfo.com/cricketers/wa-mota-3dba85c2
2007/08,WP Saha,fe11caa6,Kolkata Knight Riders,12,159,119,6,26.5,133.61,12,7,0,,0,0,,,0,,13,6,7,0,46.15,12,fe11caa6,https://a.espncdn.com/i/headshots/cricket/players/full/fe11caa6.png,https://www.espncricinfo.com/cricketers/wp-saha-fe11caa6
2007/08,WPUJC Vaas,bcce309e,Deccan Chargers,5,21,17,2,10.5,123.53,0,1,102,17.0,145,5,20.4,8.53,41,40.2,14,2,12,0,14.29,4,bcce309e,https://a.espncdn.com/i/headshots/cricket/players/full/bcce309e.png,https://www.espncricinfo.com/cricketers/wpujc-vaas-bcce309e
2007/08,Y Venugopal Rao,fe763256,Deccan Chargers,11,288,207,8,36.0,139.13,22,15,84,14.0,137,2,42.0,9.79,22,26.19,14,2,12,0,14.29,4,fe763256,https://a.espncdn.com/i/headshots/cricket/players/full/fe763256.png,https://www.espncricinfo.com/cricketers/y-venugopal-rao-fe763256
2007/08,YK Pathan,3c6ffae8,Rajasthan Royals,16,435,239,12,36.25,182.01,43,25,169,28.17,230,8,21.12,8.17,59,34.91,16,13,3,0,81.25,26,3c6ffae8,https://a.espncdn.com/i/headshots/cricket/players/full/3c6ffae8.png,https://www.espncricinfo.com/cricketers/yk-pathan-3c6ffae8
2007/08,YV Takawale,4e04666c,Mumbai Indians,7,70,64,2,35.0,109.38,7,2,0,,0,0,,,0,,14,7,7,0,50.0,14,4e04666c,https://a.espncdn.com/i/headshots/cricket/players/full/4e04666c.png,https://www.espncricinfo.com/cricketers/yv-takawale-4e04666c
2007/08,Younis Khan,33cb3411,Rajasthan Royals,1,3,7,1,3.0,42.86,0,0,0,,0,0,,,0,,16,13,3,0,81.25,26,33cb3411,https://a.espncdn.com/i/headshots/cricket/players/full/33cb3411.png,https://www.espncricinfo.com/cricketers/younis-khan-33cb3411
2007/08,Yuvraj Singh,1c914163,Kings XI Punjab,15,299,184,12,24.92,162.5,24,19,54,9.0,83,3,18.0,9.22,12,22.22,15,10,5,0,66.67,20,1c914163,https://a.espncdn.com/i/headshots/cricket/players/full/1c914163.png,https://www.espncricinfo.com/cricketers/yuvraj-singh-1c914163
2007/08,Z Khan,91a4a398,Royal Challengers Bangalore,11,34,42,4,8.5,80.95,4,0,252,42.0,357,13,19.38,8.5,100,39.68,14,4,10,0,28.57,8,91a4a398,https://a.espncdn.com/i/headshots/cricket/players/full/91a4a398.png,https://www.espncricinfo.com/cricketers/z-khan-91a4a398
2009,A Chopra,e249fdaa,Kolkata Knight Riders,2,11,19,1,11.0,57.89,2,0,0,,0,0,,,0,,13,3,9,1,25.0,7,e249fdaa,https://a.espncdn.com/i/headshots/cricket/players/full/e249fdaa.png,https://www.espncricinfo.com/cricketers/a-chopra-e249fdaa
2009,A Flintoff,ddc0828d,Chennai Super Kings,3,62,53,2,31.0,116.98,5,2,66,11.0,105,2,33.0,9.55,20,30.3,14,8,6,0,57.14,16,ddc0828d,https://a.espncdn.com/i/headshots/cricket/players/full/ddc0828d.png,https://www.espncricinfo.com/cricketers/a-flintoff-ddc0828d
2009,A Kumble,0c2730df,Royal Challengers Bangalore,16,16,19,1,16.0,84.21,2,0,355,59.17,347,21,16.9,5.86,138,38.87,16,9,7,0,56.25,18,0c2730df,https://a.espncdn.com/i/headshots/cricket/players/full/0c2730df.png,https://www.espncricinfo.com/cricketers/a-kumble-0c2730df
2009,A Mishra,6b19d823,Delhi Daredevils,11,26,20,2,13.0,130.0,2,2,253,42.17,294,14,18.07,6.97,98,38.74,15,10,5,0,66.67,20,6b19d823,https://a.espncdn.com/i/headshots/cricket/players/full/6b19d823.png,https://www.espncricinfo.com/cricketers/a-mishra-6b19d823
2009,A Mithun,66cf56a5,Royal Challengers Bangalore,1,0,0,0,,,0,0,24,4.0,42,0,,10.5,7,29.17,16,9,7,0,56.25,18,66cf56a5,https://a.espncdn.com/i/headshots/cricket/players/full/66cf56a5.png,https://www.espncricinfo.com/cricketers/a-mithun-66cf56a5
2009,A Nehra,96fd40ae,Delhi Daredevils,13,1,1,0,,100.0,0,0,306,51.0,346,19,16.11,6.78,139,45.42,15,10,5,0,66.67,20,96fd40ae,https://a.espncdn.com/i/headshots/cricket/players/full/96fd40ae.png,https://www.espncricinfo.com/cricketers/a-nehra-96fd40ae
2009,A Singh,5b040b81,Rajasthan Royals,5,1,3,1,1.0,33.33,0,0,105,17.5,95,9,11.67,5.43,56,53.33,13,5,7,1,41.67,11,5b040b81,https://a.espncdn.com/i/headshots/cricket/players/full/5b040b81.png,https://www.espncricinfo.com/cricketers/a-singh-5b040b81
2009,A Symonds,bd77eb62,Deccan Chargers,8,249,163,8,31.12,152.76,15,11,144,24.0,160,7,20.57,6.67,65,45.14,16,9,7,0,56.25,18,bd77eb62,https://a.espncdn.com/i/headshots/cricket/players/full/bd77eb62.png,https://www.espncricinfo.com/cricketers/a-symonds-bd77eb62
2009,AA Bilakhia,bff458c6,Deccan Chargers,6,67,80,4,16.75,83.75,5,0,0,,0,0,,,0,,16,9,7,0,56.25,18,bff458c6,https://a.espncdn.com/i/headshots/cricket/players/full/bff458c6.png,https://www.espncricinfo.com/cricketers/aa-bilakhia-bff458c6
2009,AB Agarkar,fa463154,Kolkata Knight Riders,11,66,57,2,33.0,115.79,3,3,186,31.0,284,6,31.0,9.16,65,34.95,13,3,9,1,25.0,7,fa463154,https://a.espncdn.com/i/headshots/cricket/players/full/fa463154.png,https://www.espncricinfo.com/cricketers/ab-agarkar-fa463154
2009,AB Dinda,66b30f71,Kolkata Knight Riders,9,2,3,2,1.0,66.67,0,0,144,24.0,193,4,36.0,8.04,67,46.53,13,3,9,1,25.0,7,66b30f71,https://a.espncdn.com/i/headshots/cricket/players/full/66b30f71.png,https://www.espncricinfo.com/cricketers/ab-dinda-66b30f71
2009,AB McDonald,16043342,Delhi Daredevils,1,3,4,1,3.0,75.0,0,0,18,3.0,22,0,,7.33,2,11.11,15,10,5,0,66.67,20,16043342,https://a.espncdn.com/i/headshots/cricket/players/full/16043342.png,https://www.espncricinfo.com/cricketers/ab-mcdonald-16043342
2009,AB de Villiers,c4487b84,Delhi Daredevils,15,465,354,9,51.67,131.36,39,12,0,,0,0,,,0,,15,10,5,0,66.67,20,c4487b84,https://a.espncdn.com/i/headshots/cricket/players/full/c4487b84.png,https://www.espncricinfo.com/cricketers/ab-de-villiers-c4487b84
